Tiempo (s)	Voltaje (V)
108.812000	0.200722
108.813000	0.219394
108.814000	0.264145
108.815000	0.288934
108.816000	0.288291
108.817000	0.300524
108.818000	0.295051
108.819000	0.304066
108.820000	0.293442
108.821000	0.264467
108.822000	0.302456
108.823000	0.242252
108.824000	0.213599
108.825000	0.202653
108.826000	0.192673
108.827000	0.195249
108.828000	0.201365
108.829000	0.255130
108.830000	0.225189
108.831000	0.258028
108.832000	0.299559
108.833000	0.318553
108.834000	0.359762
108.835000	0.361050
108.836000	0.293764
108.837000	0.269296
108.838000	0.263501
108.839000	0.234204
108.840000	0.269940
108.841000	0.292476
108.842000	0.247404
108.843000	0.232272
108.844000	0.221004
108.845000	0.184624
108.846000	0.188488
108.847000	0.264145
108.848000	0.296661
108.849000	0.289900
108.850000	0.283783
108.851000	0.275735
108.852000	0.272515
108.853000	0.261569
108.854000	0.249979
108.855000	0.269296
108.856000	0.260281
108.857000	0.283139
108.858000	0.297305
108.859000	0.313080
108.860000	0.278310
108.861000	0.281852
108.862000	0.204907
108.863000	0.177220
108.864000	0.215209
108.865000	0.279276
108.866000	0.389703
108.867000	0.372640
108.868000	0.303100
108.869000	0.311793
108.870000	0.312436
108.871000	0.288934
108.872000	0.212312
108.873000	0.204263
108.874000	0.392601
108.875000	0.350426
108.876000	0.207482
108.877000	0.347850
108.878000	0.316622
108.879000	0.255130
108.880000	0.197502
108.881000	0.259316
108.882000	0.288613
108.883000	0.267686
108.884000	0.215209
108.885000	0.217463
108.886000	0.243862
108.887000	0.238067
108.888000	0.236457
108.889000	0.271549
108.890000	0.305998
108.891000	0.338514
108.892000	0.349782
108.893000	0.242574
108.894000	0.208448
108.895000	0.282174
108.896000	0.351714
108.897000	0.317266
108.898000	0.274125
108.899000	0.192995
108.900000	0.215209
108.901000	0.322095
108.902000	0.199112
108.903000	0.235170
108.904000	0.227765
108.905000	0.274769
108.906000	0.351714
108.907000	0.275413
108.908000	0.294729
108.909000	0.277344
108.910000	0.255452
108.911000	0.246438
108.912000	0.200400
108.913000	0.215531
108.914000	0.244184
108.915000	0.260925
108.916000	0.304066
108.917000	0.338514
108.918000	0.220360
108.919000	0.204907
108.920000	0.270906
108.921000	0.283461
108.922000	0.358797
108.923000	0.354933
108.924000	0.294086
108.925000	0.200400
108.926000	0.184946
108.927000	0.215853
108.928000	0.227765
108.929000	0.202653
108.930000	0.201365
108.931000	0.255774
108.932000	0.336260
108.933000	0.400005
108.934000	0.346885
108.935000	0.353002
108.936000	0.403225
108.937000	0.397430
108.938000	0.373928
108.939000	0.214565
108.940000	0.246438
108.941000	0.288613
108.942000	0.198468
108.943000	0.317266
108.944000	0.262535
108.945000	0.207160
108.946000	0.280886
108.947000	0.300846
108.948000	0.324348
108.949000	0.277344
108.950000	0.196214
108.951000	0.202975
108.952000	0.282496
108.953000	0.319519
108.954000	0.299237
108.955000	0.263501
108.956000	0.284749
108.957000	0.278632
108.958000	0.242896
108.959000	0.222292
108.960000	0.277344
108.961000	0.359762
108.962000	0.349138
108.963000	0.295051
108.964000	0.189775
108.965000	0.297305
108.966000	0.413205
108.967000	0.267364
108.968000	0.259959
108.969000	0.268652
108.970000	0.200400
108.971000	0.362016
108.972000	0.248369
108.973000	0.247082
108.974000	0.213599
108.975000	0.213599
108.976000	0.239999
108.977000	0.191385
108.978000	0.199112
108.979000	0.259637
108.980000	0.267042
108.981000	0.296339
108.982000	0.296017
108.983000	0.342377
108.984000	0.370387
108.985000	0.356865
108.986000	0.354933
108.987000	0.315978
108.988000	0.282496
108.989000	0.255774
108.990000	0.199756
108.991000	0.247726
108.992000	0.255452
108.993000	0.249335
108.994000	0.341411
108.995000	0.279920
108.996000	0.233238
108.997000	0.210058
108.998000	0.210380
108.999000	0.287647
109.000000	0.248369
109.001000	0.214887
109.002000	0.274125
109.003000	0.264789
109.004000	0.189775
109.005000	0.243862
109.006000	0.288613
109.007000	0.286359
109.008000	0.244506
109.009000	0.240643
109.010000	0.231628
109.011000	0.242574
109.012000	0.271228
109.013000	0.238389
109.014000	0.249979
109.015000	0.281208
109.016000	0.325958
109.017000	0.317910
109.018000	0.304388
109.019000	0.295695
109.020000	0.300524
109.021000	0.302134
109.022000	0.322095
109.023000	0.318553
109.024000	0.314046
109.025000	0.332075
109.026000	0.267042
109.027000	0.228087
109.028000	0.213599
109.029000	0.259316
109.030000	0.194927
109.031000	0.249979
109.032000	0.311471
109.033000	0.372640
109.034000	0.406122
109.035000	0.433166
109.036000	0.271871
109.037000	0.325314
109.038000	0.233238
109.039000	0.204263
109.040000	0.263179
109.041000	0.292476
109.042000	0.299559
109.043000	0.220038
109.044000	0.225189
109.045000	0.277666
109.046000	0.328534
109.047000	0.316622
109.048000	0.265433
109.049000	0.306963
109.050000	0.314690
109.051000	0.217141
109.052000	0.252233
109.053000	0.293764
109.054000	0.265111
109.055000	0.194927
109.056000	0.266720
109.057000	0.295695
109.058000	0.268974
109.059000	0.243218
109.060000	0.231306
109.061000	0.249335
109.062000	0.194605
109.063000	0.214565
109.064000	0.251589
109.065000	0.302134
109.066000	0.362338
109.067000	0.361372
109.068000	0.287003
109.069000	0.276701
109.070000	0.264145
109.071000	0.297627
109.072000	0.269296
109.073000	0.252555
109.074000	0.247404
109.075000	0.246438
109.076000	0.213277
109.077000	0.191707
109.078000	0.192995
109.079000	0.244828
109.080000	0.311149
109.081000	0.301168
109.082000	0.290222
109.083000	0.307607
109.084000	0.313402
109.085000	0.298593
109.086000	0.284105
109.087000	0.234204
109.088000	0.260281
109.089000	0.299237
109.090000	0.283139
109.091000	0.251589
109.092000	0.212955
109.093000	0.216497
109.094000	0.225833
109.095000	0.210380
109.096000	0.230019
109.097000	0.254164
109.098000	0.256740
109.099000	0.282818
109.100000	0.253199
109.101000	0.263179
109.102000	0.316944
109.103000	0.361694
109.104000	0.323383
109.105000	0.267042
109.106000	0.271549
109.107000	0.263501
109.108000	0.271228
109.109000	0.277344
109.110000	0.252233
109.111000	0.214243
109.112000	0.182049
109.113000	0.203619
109.114000	0.263823
109.115000	0.276379
109.116000	0.251267
109.117000	0.274769
109.118000	0.269618
109.119000	0.301168
109.120000	0.369099
109.121000	0.365879
109.122000	0.230984
109.123000	0.201687
109.124000	0.192029
109.125000	0.226477
109.126000	0.263501
109.127000	0.246760
109.128000	0.215531
109.129000	0.219072
109.130000	0.209736
109.131000	0.256096
109.132000	0.263501
109.133000	0.273159
109.134000	0.287325
109.135000	0.292154
109.136000	0.291510
109.137000	0.294729
109.138000	0.296339
109.139000	0.292154
109.140000	0.261891
109.141000	0.236457
109.142000	0.274125
109.143000	0.257384
109.144000	0.249013
109.145000	0.255452
109.146000	0.242896
109.147000	0.217141
109.148000	0.245472
109.149000	0.265111
109.150000	0.279276
109.151000	0.323383
109.152000	0.326924
109.153000	0.331753
109.154000	0.339158
109.155000	0.296983
109.156000	0.203941
109.157000	0.188488
109.158000	0.248691
109.159000	0.268330
109.160000	0.242252
109.161000	0.213277
109.162000	0.228731
109.163000	0.223258
109.164000	0.281530
109.165000	0.281208
109.166000	0.291832
109.167000	0.323383
109.168000	0.242574
109.169000	0.246760
109.170000	0.294408
109.171000	0.245794
109.172000	0.306320
109.173000	0.275091
109.174000	0.218429
109.175000	0.268974
109.176000	0.243540
109.177000	0.230341
109.178000	0.251267
109.179000	0.250623
109.180000	0.239355
109.181000	0.259316
109.182000	0.272193
109.183000	0.290866
109.184000	0.312758
109.185000	0.316944
109.186000	0.303422
109.187000	0.288291
109.188000	0.293120
109.189000	0.299559
109.190000	0.313724
109.191000	0.237745
109.192000	0.201687
109.193000	0.215531
109.194000	0.187200
109.195000	0.196858
109.196000	0.232594
109.197000	0.251267
109.198000	0.284105
109.199000	0.300846
109.200000	0.320485
109.201000	0.304388
109.202000	0.292798
109.203000	0.299559
109.204000	0.282496
109.205000	0.274769
109.206000	0.287647
109.207000	0.295051
109.208000	0.275091
109.209000	0.267364
109.210000	0.193639
109.211000	0.181083
109.212000	0.202653
109.213000	0.221648
109.214000	0.261569
109.215000	0.280886
109.216000	0.291832
109.217000	0.304388
109.218000	0.294729
109.219000	0.287647
109.220000	0.277988
109.221000	0.263823
109.222000	0.254164
109.223000	0.270262
109.224000	0.267686
109.225000	0.236457
109.226000	0.235170
109.227000	0.228087
109.228000	0.222614
109.229000	0.241609
109.230000	0.266398
109.231000	0.275735
109.232000	0.312436
109.233000	0.321773
109.234000	0.297949
109.235000	0.315656
109.236000	0.325636
109.237000	0.234848
109.238000	0.200722
109.239000	0.204585
109.240000	0.237745
109.241000	0.277023
109.242000	0.278310
109.243000	0.239999
109.244000	0.188488
109.245000	0.182693
109.246000	0.225189
109.247000	0.261247
109.248000	0.308251
109.249000	0.356221
109.250000	0.353323
109.251000	0.331431
109.252000	0.317910
109.253000	0.283461
109.254000	0.260281
109.255000	0.225511
109.256000	0.213277
109.257000	0.250623
109.258000	0.265433
109.259000	0.237101
109.260000	0.256418
109.261000	0.227443
109.262000	0.197824
109.263000	0.185590
109.264000	0.185268
109.265000	0.189132
109.266000	0.261891
109.267000	0.278310
109.268000	0.292798
109.269000	0.307929
109.270000	0.281208
109.271000	0.261247
109.272000	0.238711
109.273000	0.257384
109.274000	0.239677
109.275000	0.208126
109.276000	0.206195
109.277000	0.267686
109.278000	0.283461
109.279000	0.305354
109.280000	0.333363
109.281000	0.340446
109.282000	0.392279
109.283000	0.354611
109.284000	0.237101
109.285000	0.320163
109.286000	0.318553
109.287000	0.191385
109.288000	0.187200
109.289000	0.262213
109.290000	0.317910
109.291000	0.253199
109.292000	0.273159
109.293000	0.251589
109.294000	0.188488
109.295000	0.226477
109.296000	0.228087
109.297000	0.222292
109.298000	0.230984
109.299000	0.274769
109.300000	0.338836
109.301000	0.330465
109.302000	0.323061
109.303000	0.312115
109.304000	0.347850
109.305000	0.320807
109.306000	0.293120
109.307000	0.284427
109.308000	0.281852
109.309000	0.277666
109.310000	0.265111
109.311000	0.260925
109.312000	0.189132
109.313000	0.201044
109.314000	0.346241
109.315000	0.360728
109.316000	0.254808
109.317000	0.250945
109.318000	0.253521
109.319000	0.254164
109.320000	0.244506
109.321000	0.232916
109.322000	0.234526
109.323000	0.186556
109.324000	0.214243
109.325000	0.274447
109.326000	0.285715
109.327000	0.272837
109.328000	0.212955
109.329000	0.244184
109.330000	0.176898
109.331000	0.217785
109.332000	0.246116
109.333000	0.281852
109.334000	0.305032
109.335000	0.445722
109.336000	0.482745
109.337000	0.497555
109.338000	0.483711
109.339000	0.529105
109.340000	0.597680
109.341000	0.454092
109.342000	0.202009
109.343000	0.442180
109.344000	0.578041
109.345000	0.411595
109.346000	0.337870
109.347000	0.232916
109.348000	0.186878
109.349000	0.271549
109.350000	0.272837
109.351000	0.269618
109.352000	0.261569
109.353000	0.279598
109.354000	0.291188
109.355000	0.281852
109.356000	0.308573
109.357000	0.399362
109.358000	0.387128
109.359000	0.358153
109.360000	0.316944
109.361000	0.338192
109.362000	0.461819
109.363000	0.278954
109.364000	0.305676
109.365000	0.330465
109.366000	0.295051
109.367000	0.241287
109.368000	0.218107
109.369000	0.244828
109.370000	0.293442
109.371000	0.307607
109.372000	0.298915
109.373000	0.320485
109.374000	0.319519
109.375000	0.266720
109.376000	0.232916
109.377000	0.204263
109.378000	0.220038
109.379000	0.226799
109.380000	0.223580
109.381000	0.313080
109.382000	0.378113
109.383000	0.385518
109.384000	0.390347
109.385000	0.289900
109.386000	0.219716
109.387000	0.198468
109.388000	0.265754
109.389000	0.224546
109.390000	0.297305
109.391000	0.184624
109.392000	0.194605
109.393000	0.402903
109.394000	0.313402
109.395000	0.201044
109.396000	0.209736
109.397000	0.214565
109.398000	0.293764
109.399000	0.338514
109.400000	0.361050
109.401000	0.268652
109.402000	0.227443
109.403000	0.303744
109.404000	0.327246
109.405000	0.187844
109.406000	0.218107
109.407000	0.193961
109.408000	0.208126
109.409000	0.244506
109.410000	0.304710
109.411000	0.322417
109.412000	0.338836
109.413000	0.379723
109.414000	0.447009
109.415000	0.305998
109.416000	0.226799
109.417000	0.213277
109.418000	0.247082
109.419000	0.231306
109.420000	0.255130
109.421000	0.258672
109.422000	0.228731
109.423000	0.258994
109.424000	0.185590
109.425000	0.275091
109.426000	0.278310
109.427000	0.300203
109.428000	0.380367
109.429000	0.326280
109.430000	0.327246
109.431000	0.300846
109.432000	0.327890
109.433000	0.419000
109.434000	0.459243
109.435000	0.456668
109.436000	0.356543
109.437000	0.233882
109.438000	0.325958
109.439000	0.237745
109.440000	0.230341
109.441000	0.192351
109.442000	0.241931
109.443000	0.262857
109.444000	0.282174
109.445000	0.215853
109.446000	0.196536
109.447000	0.186556
109.448000	0.282496
109.449000	0.297627
109.450000	0.353967
109.451000	0.337870
109.452000	0.217785
109.453000	0.236457
109.454000	0.270584
109.455000	0.231628
109.456000	0.231306
109.457000	0.324348
109.458000	0.260281
109.459000	0.283783
109.460000	0.292798
109.461000	0.416747
109.462000	0.324348
109.463000	0.205229
109.464000	0.188166
109.465000	0.221004
109.466000	0.268330
109.467000	0.316944
109.468000	0.298593
109.469000	0.296661
109.470000	0.349138
109.471000	0.286681
109.472000	0.260925
109.473000	0.196536
109.474000	0.223902
109.475000	0.306963
109.476000	0.307607
109.477000	0.261569
109.478000	0.258350
109.479000	0.250945
109.480000	0.292798
109.481000	0.235814
109.482000	0.234526
109.483000	0.307607
109.484000	0.314690
109.485000	0.353002
109.486000	0.357509
109.487000	0.345597
109.488000	0.332397
109.489000	0.222614
109.490000	0.197180
109.491000	0.202331
109.492000	0.254486
109.493000	0.258672
109.494000	0.191707
109.495000	0.201365
109.496000	0.208126
109.497000	0.231628
109.498000	0.277344
109.499000	0.295695
109.500000	0.261891
109.501000	0.294729
109.502000	0.313724
109.503000	0.312436
109.504000	0.267364
109.505000	0.269940
109.506000	0.261247
109.507000	0.284105
109.508000	0.269618
109.509000	0.273803
109.510000	0.239355
109.511000	0.232916
109.512000	0.236136
109.513000	0.231306
109.514000	0.255452
109.515000	0.331431
109.516000	0.313402
109.517000	0.309217
109.518000	0.298271
109.519000	0.281530
109.520000	0.288613
109.521000	0.275091
109.522000	0.273481
109.523000	0.274447
109.524000	0.263501
109.525000	0.247404
109.526000	0.251589
109.527000	0.236457
109.528000	0.224224
109.529000	0.237101
109.530000	0.275413
109.531000	0.285071
109.532000	0.293120
109.533000	0.289578
109.534000	0.289256
109.535000	0.301812
109.536000	0.284427
109.537000	0.257062
109.538000	0.263179
109.539000	0.267364
109.540000	0.263823
109.541000	0.253199
109.542000	0.241609
109.543000	0.231628
109.544000	0.217141
109.545000	0.222614
109.546000	0.228731
109.547000	0.257706
109.548000	0.282818
109.549000	0.295051
109.550000	0.291832
109.551000	0.291510
109.552000	0.291188
109.553000	0.284427
109.554000	0.288291
109.555000	0.270262
109.556000	0.271871
